公告,#genre#
TVB功夫台(國語),http://j.s.bkpcp.top/js/tvbgftg
TVB功夫台(粤語),https://lb1-live-mv.v2h-cdn.com/hls/ffde/asianaction/asianaction.m3u8
TVB生活台,http://iptv.4666888.xyz/iptv.php?id=20074
無綫新聞台,http://v2h.veryfast.filegear-sg.me/live/wxxw/stream.m3u8
Now新聞台,http://cdn.veryfast.filegear-sg.me/live/now/stream.m3u8
香港有線18台,https://dbkzprpiusvoq.cloudfront.net/racing-gps/ch603-3-hls.m3u8
AXN(台灣),http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=axn_twn&token=ffmking
HBO(亞洲),http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=hbohd_twn&token=ffmking
美亞電影台(台灣),http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=meiyamovie_twn&token=ffmking
美亞電影台(香港),http://bxtv.3a.ink/api.php?id=meiya
龍祥時代電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=lungxiangtime_twn&token=ffmking
CINEMAX,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=cinemax_twn&token=ffmking
好萊塢電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=hollywoodmovies_twn&token=ffmking
東森電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=ettvmovie&token=ffmking
東森洋片台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=ettvwestern&token=ffmking
Catchplay電影台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=catchplay_twn&token=ffmking
三立都會台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=sanlidouhui_twn&token=ffmking
愛爾達綜合台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=eltazonghe&token=ffmking
年代MUCH,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=niandaitv_twn&token=ffmking
JET綜合台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=jet&token=ffmking
華藝綜合台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=weishichinese_twn&token=ffmking
MTV 娛樂台,http://jlyzzgfhyeao.ap-northeast-1.clawcloudrun.com/smart.php?id=mtvhd_twn&token=ffmking
天映頻道,http://php.jdshipin.com/smt.php?id=Celestial
天映經典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
中國電影頻道(北美),https://k44991.kylintv.tv/live/chinamovie_iphone.m3u8
中國電影頻道(香港),http://bx.757888.xyz/api.php?id=zgdy
PopC,http://go1.bkpcp.top/tl/popc
Now爆谷台,http://stream-ali1.csslcloud.net:80/live/hktv-09ali20.flv
Now星影台,http://stream-ali1.csslcloud.net:80/live/hktv-09ali21.flv
DRAMA HOTPOT(My),https://b27a6dd8a86c3e4ba93fbae22aaaac64.pmqrop.channel-assembly.mediatailor.ap-southeast-1.amazonaws.com/v1/channel/FAST_4/dash.mpd
Hi Dost中文台,https://cdn-1.pishow.tv/live/224/master.m3u8
CHINESEDRAMA(ID),https://cdn08jtedge.indihometv.com/dassdvr/130/chinesedrama/manifest.mpd
Enjoy TV5(MY),https://get.perfecttv.net/mytv.m3u8?channel=tv5
TVbrics(金磚國家中文台),https://chibrics.mediacdn.ru/cdn/brics/chinese/tracks-v1a1/mono.m3u8
亞洲衛視,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
香港國際衛視,http://106.53.99.30/tv/hk.php?id=HKI
香港衛視,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港環球電視台,http://utv1.hqtvzb.com:9999/hls/world.m3u8
CCN TV(塞浦路斯中文電視台),https://cdn.istoikona.com/ccnrtv/live/playlist.m3u8
EZTV-1(義大利歐洲華文電視台一套 ),http://oh.eztv.vip/live/eztv1.m3u8
中國國際少兒電視台,http://110.42.62.252:8080/live/sews.m3u8?hls_ctx=t76c408w
imode TV全球時尚,http://player.juyun.tv/camera/137932133.m3u8
亞太電視綜合台,http://play2.one-tv.com/live/onetv.m3u8
台灣Plus,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
HUB都會台,http://j.s.bkpcp.top/js/dht
HUB娛家台,http://j.s.bkpcp.top/js/yjt
千禧經典台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclas
ViuTV,https://pixman.mytvsuper.com.mp/Smart.php?id=viu1_twn
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
TVB1,http://cdn6.veryfast.filegear-sg.me/live/tvb1/stream.m3u8
翡翠劇集台,http://cdn6.veryfast.filegear-sg.me/live/tvbd/stream.m3u8
東森新聞美洲台,http://udnhls.skilldns.com:80/dsxw.m3u8
東森美洲衛視1,http://udnhls.skilldns.com:80/dsmz.m3u8
東森中國台,http://38.64.72.148/hls/modn/list/2003/chunklist0.m3u8
東森中國台(備),https://usiptv.esnad.dpdns.org/?id=dszg
東森超視美洲台,http://38.64.72.148/hls/modn/list/2013/chunklist0.m3u8
東森超視美洲台(備),https://usiptv.esnad.dpdns.org/?id=csmz
東森美洲衛視,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8
東森美洲衛視(備),https://usiptv.esnad.dpdns.org/?id=dsmz
東森美洲HD,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8
東森美洲HD(備),https://usiptv.esnad.dpdns.org/?id=dsmznews
漢天衛視,http://38.64.72.148/hls/modn/list/4025/chunklist0.m3u8
KTSF26洛杉磯三藩市,http://38.64.72.148/hls/modn/list/4026/chunklist0.m3u8
KTSF26洛杉磯三藩市(備),https://usiptv.esnad.dpdns.org/?id=ktfs26
中旺電視,http://38.64.72.148/hls/modn/list/4010/chunklist0.m3u8
中旺電視(備),https://usiptv.esnad.dpdns.org/?id=zwds
美國城市衛視,http://38.64.72.148/hls/modn/list/4028/chunklist0.m3u8
加拿大600,https://usiptv.esnad.dpdns.org/?id=canada600
美南新聞台,https://usiptv.esnad.dpdns.org/?id=mnnews
優視頻道,https://2-fss-2.streamhoster.com/pl_118/200734-1199190-1/playlist.m3u8
澳門資訊,https://live5.tdm.com.mo/ch5/info_ch5.live/playlist.m3u8
亞美衛視(測試),https://dacastmmd.mmdlive.lldns.net/dacastmmd/073ed83280cd4e338330125e474412be/manifest.m3u8?p=79&h=d8dbf74c9bc40f3963fd18c030d9f4d9
華視(美洲版),https://k44991.kylintv.tv/live/ctshd_iphone.m3u8
民視(美洲版),https://k44991.kylintv.tv/live/formosatv_iphone.m3u8
中天新聞(美洲版),https://k44991.kylintv.tv/live/cti_iphone.m3u8
緯來日本,http://211.23.114.106:8537/http/60.251.39.91:8081/hls/69/811/ch34.m3u8
東森戲劇,http://211.23.114.106:8530/http/60.251.39.91:8081/hls/64/806/ch13.m3u8
龍華電影,http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8
八大第一,http://211.23.114.106:8536/http/61.221.81.94:8088/hls/66/808/ch22.m3u8
年代新聞,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
浙江卫视4K,http://marswjf.coralangel.com:7088/udp/239.94.0.118:5140$四川电信1
北京科教紀實8K(1080),http://8kdown.brtvcloud.com/8klive/8kliveok.m3u8?txSecret=a9cfb6acb08a9fe154a8ba6d0226cfef&txTime=71697CD5
河南4K實驗頻道,http://www.cdnstv.com:6398/hls/1168/index.m3u8
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
FashionTV 4K(法國全球時尚超高清頻道),https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
南國都市4K,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=625e905c507ada3ba448431044224948&txTime=194d0c43cd7
蘇州 4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
深圳衛視4K(測試),https://livepull-tcms.sztv.com.cn:443/live/sz4Kpgm.m3u8
廣東衛視4K(測試),http://ddns.cyruslee.top:8888/udp/239.77.0.27:5146
廣東綜藝 4K,http://121.199.57.64:5000/udp/239.77.1.237:5146
江蘇衛視4K,http://www.v5b7.com.cn:7088/udp/239.45.1.109:5140
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
廣東4K超高清,http://2099.tv12.xyz/1351_1752408214496.m3u8
廣東衛視4K,http://xxwx.yoesun.com/xxw/衛視4K.php?id=gd4k
深圳衛視4K,http://xxwx.yoesun.com/xxw/衛視4K.php?id=sz4k
北京衛視4k,http://49.235.65.250:600/beijing/beijing.php?id=bjws4k
蘇州修復4K,http://106.53.99.30/tv/api.php?id=sztv4k
河北電視4K,http://106.53.99.30/tv/api.php?id=hebtv4k
翡翠台(字幕),https://mytv.cdn.loc.cc/o12.php?id=fct
明珠台(字幕),https://mytv.cdn.loc.cc/o12.php?id=mzt
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
華麗翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
亞洲武俠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB 生活台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
娛樂新聞台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
TVB 星河頻道,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
Now 新聞台,https://cdn.163189.xyz/163189/now
美亞電影台TW,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
廣東體育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
澳視澳門,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳視衛星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳門體育,http://cdn6.163189.xyz/163189/amty
澳門綜藝,http://cdn6.163189.xyz/163189/amzy
澳門蓮花,http://cdn6.163189.xyz/163189/amlh
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
八度空間,http://cdn6.163189.xyz/163189/8tv
Channel 5,http://cdn6.163189.xyz/163189/ch5
Channel 8,http://cdn6.163189.xyz/163189/ch8
Channel U,http://cdn6.163189.xyz/163189/chu
龍華經典,http://cdn8.163189.xyz/163189/lhjd
龍華卡通,http://cdn8.163189.xyz/163189/lhkt
龍華偶像,http://cdn8.163189.xyz/163189/lhox
龍華日韓,http://cdn8.163189.xyz/163189/lhrh
龍華戲劇,http://cdn8.163189.xyz/163189/lhxj
龍華洋片,http://cdn8.163189.xyz/163189/lhyp
Astro AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
愛奇藝,http://php.jdshipin.com/smt.php?id=Qiyi
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro 歡喜台,http://php.jdshipin.com/smt.php?id=Huahee
深圳財經生活,https://cdn3.163189.xyz/163189/szcjsh
第一財經,https://cdn3.163189.xyz/163189/dycj
五星體育,https://cdn3.163189.xyz/163189/wxty
ViuTVSix,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
RTHK33,http://cdn.veryfast.filegear-sg.me/live/cctv1/stream.m3u8
TVB亞洲武俠,http://v2h.veryfast.filegear-sg.me/live/yzwx/stream.m3u8
華語影院,http://cdn3.veryfast.filegear-sg.me/live/hyyy/stream.m3u8
星光影院,http://cdn3.veryfast.filegear-sg.me/live/xgyy/stream.m3u8
无綫新聞台,http://r.jdshipin.com/CkuBd
廣州綜合,http://r.jdshipin.com/iR6Gq
廣州影視,http://r.jdshipin.com/TcKr2
廣州南國都市,http://r.jdshipin.com/nWaZO
海峽衛視,http://r.jdshipin.com/WtYt3
無線新聞台,https://vhr.dpdns.org/20004/live/wxxwt/stream.m3u8
翡翠台字幕,https://vhr.dpdns.org/20010/hls/fct/playlist.m3u8
明珠台字幕,https://vhr.dpdns.org/20010/hls/mzt/playlist.m3u8
鳳凰香港,https://live.tvfix.org/live/fhxg/index.m3u8
CGTN紀錄高清,https://live.tvfix.org/live/cgtndochd/index.m3u8
CGTN高清,https://live.tvfix.org/live/cgtnhd/index.m3u8
中國電影頻道,https://live.tvfix.org/live/cmc/index.m3u8
東方衛視高清,https://live.tvfix.org/live/dfhd/index.m3u8
18台賽馬頻道,https://live.tvfix.org/live/c18/index.m3u8
28台AI智慧賽馬頻道,https://live.tvfix.org/live/c28/index.m3u8
SUPER Kids Channel,https://live.tvfix.org/live/kid/index.m3u8
ZooMoo,https://live.tvfix.org/live/zoo/index.m3u8
Nickelodeon,https://live.tvfix.org/live/niko/index.m3u8
Nick Jr,https://live.tvfix.org/live/nickjr/index.m3u8
美亞電影台(粵語),https://live.tvfix.org/live/mydy/index.m3u8
ROCK Action,https://live.tvfix.org/live/rockac/index.m3u8
KIX,https://live.tvfix.org/live/kix/index.m3u8
Love Nature HD,https://live.tvfix.org/live/lovenature/index.m3u8
Global Trekker,https://live.tvfix.org/live/trekker/index.m3u8
ROCK綜藝娛樂,https://live.tvfix.org/live/rockzy/index.m3u8
AXN,https://live.tvfix.org/live/axn/index.m3u8
TVBS亞洲台,https://live.tvfix.org/live/tvbs/index.m3u8
創世頻道,https://live.tvfix.org/live/chuangshi/index.m3u8
FashionBox,https://live.tvfix.org/live/fashion/index.m3u8
Mezzo Live HD,https://live.tvfix.org/live/mezzon/index.m3u8
BBC lifestyle(touch),https://lifestyle.touch-u.fun/index.m3u8
BBC earth(touch),https://earth.touch-u.fun/index.m3u8
翡翠台(o12),http://mytv.cdn.loc.cc/o12.php?id=fct
明珠台(o12),http://mytv.cdn.loc.cc/o12.php?id=mzt
HOY資訊台(168),http://hls.168.us.kg/u/78/master.m3u8
無綫新聞台(168),http://hls.168.us.kg/u/83/master.m3u8
Now新闻台(168),http://hls.168.us.kg/u/332/master.m3u8
星空衛視(122),http://122.53.222.9:9981/stream/channelid/2084767267?profile=pass
澳門蓮花衛視(122),http://122.53.222.9:9981/stream/channelid/801543536?profile=pass
天映頻道(122),http://122.53.222.9:9981/stream/channelid/1069391940?profile=pass
翡翠台(xhyx),http://xhyx.gz.cn:1698/hls/5/index.m3u8
鳳凰資訊(xhyx),http://xhyx.gz.cn:1698/hls/31/index.m3u8
鳳凰中文(xhyx),http://xhyx.gz.cn:1698/hls/32/index.m3u8
星空衛視(xhyx),http://xhyx.gz.cn:1698/hls/35/index.m3u8
星河頻道(xhyx),http://xhyx.gz.cn:1698/hls/53/index.m3u8
天映經典(xhyx),http://xhyx.gz.cn:1698/hls/54/index.m3u8
星空衛視(dl),https://dl.dropboxusercontent.com/scl/fi/rrxb2v21qox1na9onp419/XING_KONG_TV.m3u8?rlkey=s9vs6qgbpfnvum4un2of904wm
翡翠台(標清),http://erp.giihgtidg.com:8080/live/jade01.m3u8
無綫新聞台(標清),http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
鳳凰衛視電影台(diyp),http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
星空衛視(diyp),http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
CHANNEL[V](diyp),http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8
星空衛視(國際頻道)(diyp),http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
亚洲卫视(鳳凰),https://fenghuang.tv12.xyz/173.m3u8
中天新闻1(鳳凰),https://fenghuang.tv12.xyz/1001.m3u8
中天新闻2(鳳凰),https://fenghuang.tv12.xyz/1002.m3u8
寰宇新闻(鳳凰),https://fenghuang.tv12.xyz/1003.m3u8
澳视澳门台(鳳凰),https://fenghuang.tv12.xyz/181.m3u8
澳视葡文台(鳳凰),https://fenghuang.tv12.xyz/182.m3u8
澳视卫星台(鳳凰),https://fenghuang.tv12.xyz/183.m3u8
澳视体育台(鳳凰),https://fenghuang.tv12.xyz/184.m3u8
澳视资讯台(鳳凰),https://fenghuang.tv12.xyz/185.m3u8
澳视综艺台(鳳凰),https://fenghuang.tv12.xyz/186.m3u8
莲花卫视(鳳凰),https://fenghuang.tv12.xyz/187.m3u8
公視戲劇,http://xtvantsc.xyz/Smart.php?id=ctv2_twn
小公視,http://xtvantsc.xyz/Smart.php?id=pts3_twn
翡翠台 backup,http://xtvantsc.xyz/Smart.php?id=Jade_xue
HOY資訊台,http://xtvantsc.xyz/Smart.php?id=hoycaijing_twn
ViuTV6,http://xtvantsc.xyz/Smart.php?id=viusix_twn
RTHK 31,http://xtvantsc.xyz/Smart.php?id=rhk31_twn
RTHK 32,http://xtvantsc.xyz/Smart.php?id=rhk32_twn
鳳凰衛視香台港,http://xtvantsc.xyz/Smart.php?id=hkphoenix_twn
TVBS 歡樂台,http://xtvantsc.xyz/Smart.php?id=tvbshuanle_twn
TVBS,http://xtvantsc.xyz/Smart.php?id=tvbs
中天娛樂台,http://xtvantsc.xyz/Smart.php?id=ctient
中天綜合台,http://xtvantsc.xyz/Smart.php?id=ctizhonghe
中天亞洲台,http://xtvantsc.xyz/Smart.php?id=ctiasia_twn
台視新聞台,http://xtvantsc.xyz/Smart.php?id=ttvnews_twn
台視綜合台,http://xtvantsc.xyz/Smart.php?id=ttvzhonghe
天映頻道(國語字幕),http://xtvantsc.xyz/Smart.php?id=ctv18_twn
美亞電影台,http://xtvantsc.xyz/Smart.php?id=meiyamovie_twn
HBOHD,http://xtvantsc.xyz/Smart.php?id=hbohd_twn
HBOHITS,http://xtvantsc.xyz/Smart.php?id=hbohit_twn
AXN 台灣,http://xtvantsc.xyz/Smart.php?id=axn_twn
amc電影台,http://xtvantsc.xyz/Smart.php?id=starmoviesgold_twn
華藝中文台,http://xtvantsc.xyz/Smart.php?id=weishichinese_twn
八大第一台,http://xtvantsc.xyz/Smart.php?id=badafirst
八大綜合台,http://xtvantsc.xyz/Smart.php?id=badazhonghe
八大戲劇台,http://xtvantsc.xyz/Smart.php?id=badadrama
八大娛樂台(十方法界衛視),http://xtvantsc.xyz/Smart.php?id=badaentertain
三立台灣台,http://xtvantsc.xyz/Smart.php?id=sanlitaiwan
三立戲劇台,http://xtvantsc.xyz/Smart.php?id=sanlixiju_twn
三立綜合台,http://xtvantsc.xyz/Smart.php?id=sanlizhonghe
民視影劇台,http://xtvantsc.xyz/Smart.php?id=toptv_twn
民視台灣台,http://xtvantsc.xyz/Smart.php?id=ftvtaiwan_twn
Discovery HD,http://xtvantsc.xyz/Smart.php?id=discoverych_twn
Discovery Asia,http://xtvantsc.xyz/Smart.php?id=discoverytwn_twn
霹靂台灣台,http://xtvantsc.xyz/Smart.php?id=pilitw_twn
尼克動畫台,http://xtvantsc.xyz/Smart.php?id=nickelodeon_twn
CN卡通頻道,http://xtvantsc.xyz/Smart.php?id=momo1_twn
東森綜合台,http://xtvantsc.xyz/Smart.php?id=ettvzhonghe
東森戲劇台,http://xtvantsc.xyz/Smart.php?id=ettvdrama
東森超視台,http://xtvantsc.xyz/Smart.php?id=ettvsuper
東森財經新聞台,http://xtvantsc.xyz/Smart.php?id=ettvcaijing_twn
東森幼幼台,http://xtvantsc.xyz/Smart.php?id=yoyo_twn
緯來日本台,http://xtvantsc.xyz/Smart.php?id=videolandjapan
緯來電影台,http://xtvantsc.xyz/Smart.php?id=videolandmovie
緯來體育台,http://xtvantsc.xyz/Smart.php?id=videolandsport
緯來綜合台,http://xtvantsc.xyz/Smart.php?id=videolandzonghe
緯來戲劇台,http://xtvantsc.xyz/Smart.php?id=videolandtv
緯來育樂台,http://xtvantsc.xyz/Smart.php?id=videolandmax
緯來精彩台,http://xtvantsc.xyz/Smart.php?id=videolandspecial_twn
愛爾達影劇台,http://xtvantsc.xyz/Smart.php?id=eltayingju_twn
愛爾達體育1台,http://xtvantsc.xyz/Smart.php?id=eltasport1_twn
愛爾達體育2台,http://xtvantsc.xyz/Smart.php?id=eltasport2_twn
愛爾達體育3台,http://xtvantsc.xyz/Smart.php?id=eltasport3_twn
愛爾達體育4台,http://xtvantsc.xyz/Smart.php?id=eltasports4_twn
DAZN 1,http://xtvantsc.xyz/Smart.php?id=dazn1_twn
DAZN 2,http://xtvantsc.xyz/Smart.php?id=dazn2_twn
東森新聞台,http://xtvantsc.xyz/Smart.php?id=ettvnews
中視新聞台,http://xtvantsc.xyz/Smart.php?id=zhongshinews_twn
民視新聞台,http://xtvantsc.xyz/Smart.php?id=ftvnew_taiwan
TVBS 新聞台,http://xtvantsc.xyz/Smart.php?id=tvbs_n
壹電視新聞台,http://xtvantsc.xyz/Smart.php?id=yinews
寰宇財經(信吉衛視),http://xtvantsc.xyz/Smart.php?id=huanyutaiwan_twn
寰宇新聞台,http://xtvantsc.xyz/Smart.php?id=huanyuxinwen_twn
年代新聞台,http://xtvantsc.xyz/Smart.php?id=niandainews_twn
非凡新聞台,http://xtvantsc.xyz/Smart.php?id=feifannews_twn
動物星球頻道,http://xtvantsc.xyz/Smart.php?id=animalplanet_twn
NHK,http://xtvantsc.xyz/Smart.php?id=NHK
BBC Earth HD,http://xtvantsc.xyz/Smart.php?id=bbcearth_twn
BBC Earth Lifestyle,http://xtvantsc.xyz/Smart.php?id=bbclifestyle_twn
EYETV 旅遊台,http://xtvantsc.xyz/Smart.php?id=eyetvtravel_twn
EYETV 戲劇台,http://xtvantsc.xyz/Smart.php?id=eyetvxiju_twn
龍華戲劇台,http://xtvantsc.xyz/Smart.php?id=lunghuaxiju_twn
龍華經典台,http://xtvantsc.xyz/Smart.php?id=lunghuajingdian_twn
龍華偶像台,http://xtvantsc.xyz/Smart.php?id=lunghuaidol_twn
龍華電影台,http://xtvantsc.xyz/Smart.php?id=xingwei_movie
龍華洋片台,http://xtvantsc.xyz/Smart.php?id=lunghuawestern_twn
靖天卡通台,http://xtvantsc.xyz/Smart.php?id=jingtiancartoon_twn
靖天國際台,http://xtvantsc.xyz/Smart.php?id=jingtianintl_twn
亞洲美食,http://xtvantsc.xyz/Smart.php?id=afc_twn
美食星球,http://xtvantsc.xyz/Smart.php?id=foodplanet_twn
TLC,http://xtvantsc.xyz/Smart.php?id=tlc_twn
阿里郎 Arirang,http://xtvantsc.xyz/Smart.php?id=arirang_twn
博斯運動 1,http://xtvantsc.xyz/Smart.php?id=bosisport1_twn
博斯運動 2,http://xtvantsc.xyz/Smart.php?id=bosisport2_twn
博斯高球2 HD,http://xtvantsc.xyz/Smart.php?id=bosigolf2_twn
博斯網球 HD,http://xtvantsc.xyz/Smart.php?id=bositennis_twn
博斯無限,http://xtvantsc.xyz/Smart.php?id=bosiunlimited_twn
信大電視台,http://xtvantsc.xyz/Smart.php?id=xinda_twn
好消息 2,http://xtvantsc.xyz/Smart.php?id=good2_twn
大愛1台,http://xtvantsc.xyz/Smart.php?id=daai_twn
大愛2台,http://xtvantsc.xyz/Smart.php?id=daai2_twn
Enjoy TV5,http://xtvantsc.xyz/Smart.php?id=TV5
AFC 亞洲旅遊台,http://xtvantsc.xyz/Smart.php?id=asiatravel_twn
Suria,http://xtvantsc.xyz/Smart.php?id=Suria
AEC,http://xtvantsc.xyz/Smart.php?id=AEC
華麗台 HD （Wah Lai Toi）,http://xtvantsc.xyz/Smart.php?id=Wlt
歡喜台 HD （Hua Hee Tai）,http://xtvantsc.xyz/Smart.php?id=Huahee
TVB Jade,http://xtvantsc.xyz/Smart.php?id=Tvbjade
TVB Asia,http://xtvantsc.xyz/Smart.php?id=Tvbasia
TVB Entertainment,http://xtvantsc.xyz/Smart.php?id=Tvbentertainment
TVB Classic,http://xtvantsc.xyz/Smart.php?id=Tvbclassic
AOD,http://xtvantsc.xyz/Smart.php?id=Aodhd
愛奇藝 iQiyi,http://xtvantsc.xyz/Smart.php?id=Qiyi
テレビ朝日 Asahi TV,http://xtvantsc.xyz/Smart.php?id=NHKG
Astro Premier League 1,http://xtvantsc.xyz/Smart.php?id=go_assp1
Astro EPL 1 backup,http://xtvantsc.xyz/Smart.php?id=go_assp1x
Astro Premier League 2,http://xtvantsc.xyz/Smart.php?id=go_assp2
Astro Grandstand,http://xtvantsc.xyz/Smart.php?id=go_assp3
Astro Football,http://xtvantsc.xyz/Smart.php?id=go_assp4
Astro Sports Plus,http://xtvantsc.xyz/Smart.php?id=go_sportsplus
Astro Badminton 1,http://xtvantsc.xyz/Smart.php?id=go_badminton1
Astro Badminton 2,http://xtvantsc.xyz/Smart.php?id=go_badminton2
Astro W-Sports,http://xtvantsc.xyz/Smart.php?id=go_assp5
Supersports 1,http://xtvantsc.xyz/Smart.php?id=Assp1
Supersports 2,http://xtvantsc.xyz/Smart.php?id=Assp2
Supersports 3,http://xtvantsc.xyz/Smart.php?id=Assp3
Supersports 4,http://xtvantsc.xyz/Smart.php?id=Assp4
WWE,http://xtvantsc.xyz/Smart.php?id=Wwe
Fight Sports,http://xtvantsc.xyz/Smart.php?id=Fs
NBA TV,http://xtvantsc.xyz/Smart.php?id=Nba
Astro Cricket,http://xtvantsc.xyz/Smart.php?id=Acricket
Astro Golf,http://xtvantsc.xyz/Smart.php?id=Agolf
Tnt Sports 1,http://xtvantsc.xyz/Smart.php?id=6fac0aaead
TNT Sports 2,http://xtvantsc.xyz/Smart.php?id=d9a76a79cc
TNT Sports 3,http://xtvantsc.xyz/Smart.php?id=5fea4d73db
TNT Sports 4,http://xtvantsc.xyz/Smart.php?id=tntsport4
Sony Ten 1,http://xtvantsc.xyz/Smart.php?id=ten1_raj
Sony Ten 2,http://xtvantsc.xyz/Smart.php?id=ten2_raj
Sony Ten 3,http://xtvantsc.xyz/Smart.php?id=ten3_raj
SPOTV 1 HD,http://xtvantsc.xyz/Smart.php?id=go_spotv
SPO TV 2,http://xtvantsc.xyz/Smart.php?id=go_spotv2
Skysports F1,http://xtvantsc.xyz/Smart.php?id=tiankongf1
Skysports Cricket,http://xtvantsc.xyz/Smart.php?id=tiankongcricket
Skysports EPL,http://xtvantsc.xyz/Smart.php?id=tiankongepl
Skysports Main Event,http://xtvantsc.xyz/Smart.php?id=tiankongmain
Skysports News,http://xtvantsc.xyz/Smart.php?id=tiankongnews
Skysports Mix,http://xtvantsc.xyz/Smart.php?id=tiankongmix
Rugby Pass TV,http://xtvantsc.xyz/Smart.php?id=Rugbypasstv
RTM Sports HD,http://xtvantsc.xyz/Smart.php?id=Rtmsport
Arena,http://xtvantsc.xyz/Smart.php?id=Arena
Arena 2,http://xtvantsc.xyz/Smart.php?id=Arena2
BolaArena 1,http://xtvantsc.xyz/Smart.php?id=Bolaarena1
BolaArena 2,http://xtvantsc.xyz/Smart.php?id=Bolaarena2
Astro Beinsports 1,http://xtvantsc.xyz/Smart.php?id=Astrobein1
Astro Beinsports 2,http://xtvantsc.xyz/Smart.php?id=Astrobein2
Astro Beinsports 3,http://xtvantsc.xyz/Smart.php?id=Astrobein3
福建东南卫视,http://xtvantsc.xyz/Smart.php?id=fujian
广东南方卫视,http://xtvantsc.xyz/Smart.php?id=nanfang_twn
珠江台,http://xtvantsc.xyz/Smart.php?id=zhujiang
Cinemax,http://xtvantsc.xyz/Smart.php?id=Cinemax
Animax,http://xtvantsc.xyz/Smart.php?id=Animax
Movies Now HD,http://xtvantsc.xyz/Smart.php?id=moviesnow_raj
Star Movies HD,http://xtvantsc.xyz/Smart.php?id=starmovies_raj
HBO Family,http://xtvantsc.xyz/Smart.php?id=Hbofamily
Hits,http://xtvantsc.xyz/Smart.php?id=Hits
Warner TV,http://xtvantsc.xyz/Smart.php?id=WarnerTV
HBO HD,http://xtvantsc.xyz/Smart.php?id=Hbo
