🕘️更新时间,#genre#
青海卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=qhws
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8
青海卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=qhws$LR•7•IPV4『线路6』
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://183.11.239.36:808/hls/61/index.m3u8
青海卫视,http://118.193.115.2:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://61.178.227.57:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://112.27.5.218:9901/tsfile/live/0140_2.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
青海卫视,http://smartzhu.cn:1234/947472506
青海卫视,http://chen.ccwu.cc:1234/947472506
青海卫视,http://2280.eu.org:1234/947472506
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
青海卫视,http://192.151.150.154/live/qhws.m3u8
青海卫视,http://198.204.228.26/live/qhws.m3u8
青海卫视,http://bztv.tvbus.cc:8081/cdnlive/qhws.m3u8
青海卫视,http://182.61.15.47:80/947472506
青海卫视,http://117.63.79.182:1234/947472506
青海卫视,http://110.154.192.81:7788/947472506
青海卫视,http://27.12.12.174:1234/947472506
青海卫视,http://111.231.6.102:1234/947472506
青海卫视,http://59.110.175.70:10000/947472506
青海卫视,http://116.52.173.172:1234/947472506
青海卫视,http://124.112.189.1:4022/rtp/238.1.78.102:6688$安徽电信11
黑龙江卫视,http://120.76.248.139/live/bfgd/4200000095.m3u8
黑龙江卫视,http://120.76.248.139/live/bfgd/4200000095.m3u8$LR•8•IPV4『线路1』
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8$LR•8•IPV4『线路3』
黑龙江卫视,http://183.11.239.36:808/hls/48/index.m3u8
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江卫视,http://smartzhu.cn:1234/738906901
黑龙江卫视,http://chen.ccwu.cc:1234/738906901
黑龙江卫视,http://2280.eu.org:1234/738906901
黑龙江卫视,http://bztv.tvbus.cc:8081/cdnlive/hljws.m3u8
黑龙江卫视,http://114.226.212.190:8787/rtp/239.49.8.144:6000$江苏电信11

北京专属频道,#genre#
北京卡酷少儿,https://zby.130519.xyz/PLTV/11/224/3221226019/index.m3u8
北京卡酷少儿,http://107.150.60.122/live/btvkk.m3u8

山东专属频道,#genre#
山东体育,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000315/index.m3u8?IASHttpSessionId=
山东农科,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000339/index.m3u8?IASHttpSessionId=
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8

港澳频道,#genre#
中天亚洲,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中天新闻,http://173.208.234.146/live/ctinews.m3u8
中天新闻,https://d2jc41c1shgcol.cloudfront.net/live/CtiNEWS1/playlist.m3u8
中天新闻,http://111.0.115.129:8081/live/000ztxw.m3u8
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15
凤凰中文,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://43.152.224.209/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,https://cdn6.163189.xyz/163189/fhzx$LR•5•IPV4『线路4』
凤凰资讯,http://dns.yiandrive.com:16813/phenix/fhzx
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,https://cdn6.cc.cd/163189/fhzx
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://r.jdshipin.com/yDoTN$LR•4•IPV4『线路1』
凤凰香港,http://r.jdshipin.com/NfC0f$LR•4•IPV4『线路2』
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$LR•4•IPV4『线路3』
凤凰香港,https://cdn6.163189.xyz/163189/fhhk$LR•4•IPV4『线路4』
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB
无线新闻,https://h5cdn3.kylintv.tv/live/tvbnews_iphone.m3u8
无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,https://h5cdn3.kylintv.tv/live/tvbnews_iphone.m3u8$LR•5•IPV4『线路1』
无线新闻,http://r.jdshipin.com/CkuBd$LR•5•IPV4『线路2』
无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn$LR•5•IPV4『线路3』
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
无线新闻,https://cdn6.cc.cd/163189/wxxw
无线新闻,https://cdn6.cc.cd/163189/wxxwt
无线星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
无线星河,https://cdn6.cc.cd/163189/tvbxh
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
明珠台,http://49.232.143.177:80/pyxg/hmy.php?id=明珠台&key=***
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/GeWKr
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53
翡翠台,http://116.77.239.26:44300/tsfile/live/0141_1.m3u8
翡翠台,http://play.wenxiang.cn/live/e240363d284b6f41fcb7136eef507ef6.flv
翡翠台,http://49.232.143.177:80/pyxg/hmy.php?id=翡翠台_1&key=***
翡翠台,http://49.232.143.177:80/pyxg/hmy.php?id=翡翠台備&key=***
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$LR•5•IPV4『线路1』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,https://hkstv.tv/api/m3u8-proxy?url=http%3A%2F%2Fwebcast.hkstv.tv%2Flivestream%2Fmutfysrq%2Fplaylist.m3u8

电影频道,#genre#
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
CHC动作电影,http://k.061899.xyz/k.php?id=dzdy
CHC动作电影,http://smartzhu.cn:1234/644368714
CHC动作电影,http://chen.ccwu.cc:1234/644368714
CHC动作电影,http://2280.eu.org:1234/644368714
CHC动作电影,http://182.61.15.47:80/644368714
CHC动作电影,http://116.52.173.172:1234/644368714
CHC动作电影,http://117.63.79.182:1234/644368714
CHC动作电影,http://59.110.175.70:10000/644368714
CHC动作电影,http://110.154.192.81:7788/644368714
CHC动作电影,http://27.12.12.174:1234/644368714
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8$LR•5•IPV4『线路2』
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8$LR•5•IPV4『线路3』
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8$LR•5•IPV4『线路4』
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub$LR•5•IPV4『线路5』
CHC家庭影院,http://60.255.240.247:8090/live/jbtygqCHCjtyyH265_4000.m3u8
CHC家庭影院,http://go.bkpcp.top/mg/jtyy
CHC家庭影院,http://m.061899.xyz/mg/jtyy
CHC家庭影院,http://smartzhu.cn:1234/644368373
CHC家庭影院,http://chen.ccwu.cc:1234/644368373
CHC家庭影院,http://2280.eu.org:1234/644368373
CHC家庭影院,http://182.61.15.47:80/644368373
CHC家庭影院,http://59.110.175.70:10000/644368373
CHC影迷电影,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002029/index.m3u8?IASHttpSessionId=
CHC影迷电影,http://go.bkpcp.top/mg/ymdy
CHC影迷电影,http://m.061899.xyz/mg/ymdy
CHC影迷电影,http://smartzhu.cn:1234/952383261
CHC影迷电影,http://chen.ccwu.cc:1234/952383261
CHC影迷电影,http://2280.eu.org:1234/952383261
CHC影迷电影,http://219.156.94.32:4022/rtp/225.1.4.207:1260$河南联通11
动作电影,http://m.061899.xyz/mg/dzdy
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
淘电影,https://www.goodiptv.club/yy/37454459
淘电影,http://114.254.38.234:8888/rtp/239.3.1.250:8001$北京联通11
淘电影,http://115.171.216.40:4000/rtp/225.1.8.38:8002$北京电信21

儿童频道,#genre#
优漫卡通,http://t.061899.xyz/tl/tl.php?id=ymkt
优漫卡通,http://chen.ccwu.cc:1234/626064703
优漫卡通,http://107.150.60.122/live/ymkt.m3u8
优漫卡通,http://192.151.150.154/live/ymkt.m3u8
优漫卡通,http://198.204.228.26/live/ymkt.m3u8
动漫秀场,https://zby.130519.xyz/PLTV/11/224/3221225764/index.m3u8
动漫秀场,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031113
动漫秀场,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031113$LR•5•IPV4『线路2』
动漫秀场,http://60.255.240.247:8090/live/yybb-dmxc-H265_4000.m3u8
动漫秀场,http://111.29.9.33:6610/000000001000/5000000011000031113/index.m3u8?channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=3
动漫秀场,https://www.goodiptv.club/yy/23993334
动漫秀场,https://www.goodiptv.club/yy/25055036
动漫秀场,https://www.goodiptv.club/yy/26664495
动漫秀场,https://www.goodiptv.club/yy/1354768831
卡酷少儿,http://115.171.216.40:4000/udp/225.1.8.35:8000$北京电信21
哈哈炫动,https://zby.130519.xyz/PLTV/11/224/3221226161/index.m3u8
哈哈炫动,http://111.29.9.33:6610/000000001000/5000000011000031123/index.m3u8?channel-id=bestzb&Contentid=5000000011000031123&livemode=1&stbId=3
哈哈炫动,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226703/1.m3u8
嘉佳卡通,http://183.66.13.82:60033/tsfile/live/0119_1.m3u8
嘉佳卡通,http://60.255.240.247:8090/live/jjkt_2000.m3u8
嘉佳卡通,http://111.29.9.33:6610/000000001000/1000000002000025964/index.m3u8?channel-id=bestzb&Contentid=1000000002000025964&livemode=1&stbId=3
嘉佳卡通,http://2280.eu.org:1234/614952364
嘉佳卡通,http://38.75.136.137:98/gslb/dsdqpub/gdjjkt.m3u8?auth=testpub
嘉佳卡通,http://107.150.60.122/live/gdjjkt.m3u8
嘉佳卡通,http://192.151.150.154/live/gdjjkt.m3u8
嘉佳卡通,http://198.204.228.26/live/gdjjkt.m3u8
嘉佳卡通,http://59.110.175.70:10000/614952364
金鹰卡通,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002027/index.m3u8?IASHttpSessionId=
金鹰卡通,http://111.160.17.2:59901/tsfile/live/0001_33.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://183.11.239.36:808/hls/69/index.m3u8
金鹰卡通,http://183.66.13.82:60033/tsfile/live/0117_2.m3u8
金鹰卡通,http://60.255.240.247:8090/live/jykt_2000.m3u8
金鹰卡通,http://111.29.9.33:6610/000000001000/5000000006000040024/index.m3u8?channel-id=bestzb&Contentid=5000000006000040024&livemode=1&stbId=3
金鹰卡通,http://120.87.19.109:80/PLTV/88888973/224/3221225699/10000100000000060000000000334067_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3x9+G5VOA6WzIveOV07+CzEgWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601
黑莓动画,http://111.29.9.33:6610/000000001000/1000000004000021734/index.m3u8?channel-id=bestzb&Contentid=1000000004000021734&livemode=1&stbId=3

iHOT频道,#genre#
iHOT爱体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000000/index.m3u8

综合频道,#genre#
快乐垂钓,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000648/index.m3u8?IASHttpSessionId=
快乐垂钓,http://smartzhu.cn:1234/961930263
快乐垂钓,http://chen.ccwu.cc:1234/961930263
快乐垂钓,http://2280.eu.org:1234/961930263
快乐垂钓,http://117.63.79.182:1234/961930263
快乐垂钓,http://27.12.12.174:1234/961930263
快乐垂钓,http://123.118.50.191:8686/rtp/239.3.1.164:8001$北京联通31
欢笑剧场,http://k.061899.xyz/k.php?id=hxjc
求索动物,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
求索纪录,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
游戏风云,http://111.29.9.33:6610/000000001000/5000000011000031114/index.m3u8?channel-id=bestzb&Contentid=5000000011000031114&livemode=1&stbId=3
睛彩广场舞,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
睛彩广场舞,http://114.254.38.234:8888/rtp/239.3.1.128:8001$北京联通11
睛彩竞技,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226969/1.m3u8
睛彩竞技,http://123.118.50.191:8686/rtp/239.3.1.125:8001$北京联通31
睛彩青少,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226930/1.m3u8
睛彩青少,http://123.118.50.191:8686/rtp/239.3.1.127:8001$北京联通31
茶频道,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000649/index.m3u8?IASHttpSessionId=
都市剧场,http://111.29.9.33:6610/000000001000/5000000011000031111/index.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=3
重温经典,http://111.160.17.2:59901/tsfile/live/0001_20.m3u8?key=txiptv&playlive=1&authid=0
重温经典,https://168.sryze.cc/163189/cwjd
重温经典,http://m.061899.xyz/mg/cwjd
金鹰纪实,http://183.11.239.36:808/hls/171/index.m3u8
金鹰纪实,http://183.66.13.82:60033/tsfile/live/1018_1.m3u8
金鹰纪实,http://111.29.9.33:6610/000000001000/5000000011000031203/index.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=3
金鹰纪实,http://1.192.242.239:8188/rtp/239.16.20.153:11530$河南电信11
金鹰纪实,http://115.171.216.40:4000/rtp/225.1.8.31:8156$北京电信21

体育频道,#genre#
五星体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8$LR•5•IPV4『线路1』
劲爆体育,http://t.061899.xyz/tl/tl.php?id=jbty$LR•IPV4
劲爆体育,http://z.b.bkpcp.top/m.php?id=jbty
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225715/index.m3u8


说明,#genre#
# IPTV直播源列表
# 生成时间: 2026-09-02 05:36:49
# 格式: 频道名称,播放URL
# 按分组排列

# 频道分类: 4K频道,央视频道,卫视频道,北京专属频道,山东专属频道,港澳频道,电影频道,儿童频道,iHOT频道,综合频道,体育频道,剧场频道,其他频道
